GEO.id,GEO.id2,GEO.display-label,VD01,VD02,VD05,VD06,VD07,VD08,VD09,VD10
Id,Id2,Geography,Total,Hispanic or Latino,White_Alone,Black_or_African_American_Alone,American_Indian_and_Alaska_Native_Alone,Asian_Alone,Native_Hawaiian_and_Other_Pacific_Islander_Alone,Some_Other_Race_Alone
1400000US53061041302,53061041302,"Census Tract 413.02, Snohomish County, Washington",6001,264,4852,126,46,539,7,11
1400000US53061041400,53061041400,"Census Tract 414, Snohomish County, Washington",5241,200,4514,78,81,180,6,12
1400000US53061041500,53061041500,"Census Tract 415, Snohomish County, Washington",1498,104,1263,28,15,39,4,0
1400000US53061041601,53061041601,"Census Tract 416.01, Snohomish County, Washington",4374,150,3761,93,34,194,6,17
1400000US53061041605,53061041605,"Census Tract 416.05, Snohomish County, Washington",5446,197,4454,101,43,450,15,4
1400000US53061041606,53061041606,"Census Tract 416.06, Snohomish County, Washington",3463,176,2757,103,40,238,24,10
1400000US53061041607,53061041607,"Census Tract 416.07, Snohomish County, Washington",2508,60,2146,28,10,187,1,2
1400000US53061041608,53061041608,"Census Tract 416.08, Snohomish County, Washington",5133,131,4391,41,22,376,14,7
1400000US53061041701,53061041701,"Census Tract 417.01, Snohomish County, Washington",3878,216,3200,98,48,160,13,9
1400000US53061041702,53061041702,"Census Tract 417.02, Snohomish County, Washington",5936,250,4977,62,35,419,16,8
1400000US53061041804,53061041804,"Census Tract 418.04, Snohomish County, Washington",6781,793,4905,194,68,477,42,19
1400000US53061041805,53061041805,"Census Tract 418.05, Snohomish County, Washington",5217,357,3825,229,37,574,24,6
1400000US53061041806,53061041806,"Census Tract 418.06, Snohomish County, Washington",7385,573,5299,428,115,620,37,14
1400000US53061041807,53061041807,"Census Tract 418.07, Snohomish County, Washington",8421,828,6070,397,100,659,33,22
1400000US53061041808,53061041808,"Census Tract 418.08, Snohomish County, Washington",3676,208,2909,133,37,231,17,9
1400000US53061041901,53061041901,"Census Tract 419.01, Snohomish County, Washington",2761,189,2153,107,33,175,11,6
1400000US53061041903,53061041903,"Census Tract 419.03, Snohomish County, Washington",6368,597,4334,226,97,734,26,17
1400000US53061041904,53061041904,"Census Tract 419.04, Snohomish County, Washington",4780,1014,2802,173,62,496,21,9
1400000US53061041905,53061041905,"Census Tract 419.05, Snohomish County, Washington",3910,210,3052,139,33,283,19,3
1400000US53061042001,53061042001,"Census Tract 420.01, Snohomish County, Washington",5862,140,4912,75,23,506,13,18
1400000US53061042003,53061042003,"Census Tract 420.03, Snohomish County, Washington",3350,73,2814,35,18,284,4,2
1400000US53061042004,53061042004,"Census Tract 420.04, Snohomish County, Washington",3748,122,2910,55,26,483,14,8
1400000US53061042005,53061042005,"Census Tract 420.05, Snohomish County, Washington",4843,95,3704,50,16,855,7,7
1400000US53061042006,53061042006,"Census Tract 420.06, Snohomish County, Washington",3235,167,2308,97,42,476,5,7
1400000US53061050101,53061050101,"Census Tract 501.01, Snohomish County, Washington",2777,132,2209,42,16,278,10,4
1400000US53061050102,53061050102,"Census Tract 501.02, Snohomish County, Washington",4521,207,3321,135,40,590,14,18
1400000US53061050200,53061050200,"Census Tract 502, Snohomish County, Washington",4132,84,3692,29,22,213,2,3
1400000US53061050300,53061050300,"Census Tract 503, Snohomish County, Washington",5487,112,4940,42,54,206,11,12
1400000US53061050401,53061050401,"Census Tract 504.01, Snohomish County, Washington",7228,286,6104,109,54,388,20,8
1400000US53061050402,53061050402,"Census Tract 504.02, Snohomish County, Washington",5366,237,4567,61,36,305,10,5
1400000US53061050500,53061050500,"Census Tract 505, Snohomish County, Washington",6246,141,5826,26,26,144,2,9
1400000US53061050600,53061050600,"Census Tract 506, Snohomish County, Washington",912,8,855,0,2,36,0,0
1400000US53061050700,53061050700,"Census Tract 507, Snohomish County, Washington",5892,170,4938,114,58,419,13,14
1400000US53061050800,53061050800,"Census Tract 508, Snohomish County, Washington",5908,172,5025,111,44,399,3,3
1400000US53061050900,53061050900,"Census Tract 509, Snohomish County, Washington",3144,194,2285,86,23,373,40,4
1400000US53061051000,53061051000,"Census Tract 510, Snohomish County, Washington",4208,228,3223,93,41,414,16,17
1400000US53061051100,53061051100,"Census Tract 511, Snohomish County, Washington",4062,287,3104,69,31,375,13,11
1400000US53061051200,53061051200,"Census Tract 512, Snohomish County, Washington",4468,257,3401,100,64,427,28,21
1400000US53061051300,53061051300,"Census Tract 513, Snohomish County, Washington",7352,369,5441,238,66,867,60,17
1400000US53061051400,53061051400,"Census Tract 514, Snohomish County, Washington",7139,954,4402,278,70,1089,28,13
1400000US53061051500,53061051500,"Census Tract 515, Snohomish County, Washington",5505,374,4140,218,72,451,16,12
1400000US53061051601,53061051601,"Census Tract 516.01, Snohomish County, Washington",4550,287,3261,109,32,666,23,3
1400000US53061051602,53061051602,"Census Tract 516.02, Snohomish County, Washington",4307,148,3523,79,31,387,7,2
1400000US53061051701,53061051701,"Census Tract 517.01, Snohomish County, Washington",5498,290,4104,173,58,655,42,7
1400000US53061051702,53061051702,"Census Tract 517.02, Snohomish County, Washington",4264,219,2937,136,31,772,10,10
1400000US53061051801,53061051801,"Census Tract 518.01, Snohomish County, Washington",6005,435,4263,204,71,727,20,8
1400000US53061051802,53061051802,"Census Tract 518.02, Snohomish County, Washington",3332,137,2197,86,28,726,15,5
1400000US53061051905,53061051905,"Census Tract 519.05, Snohomish County, Washington",7098,353,5312,169,59,890,48,6
1400000US53061051909,53061051909,"Census Tract 519.09, Snohomish County, Washington",6990,230,5620,125,59,687,12,13
1400000US53061051911,53061051911,"Census Tract 519.11, Snohomish County, Washington",6653,217,5938,36,28,263,12,11
1400000US53061051912,53061051912,"Census Tract 519.12, Snohomish County, Washington",2299,52,2133,8,2,57,4,0
1400000US53061051913,53061051913,"Census Tract 519.13, Snohomish County, Washington",4235,131,3421,46,38,444,14,5
1400000US53061051914,53061051914,"Census Tract 519.14, Snohomish County, Washington",3974,132,3486,20,12,206,9,4
1400000US53061051915,53061051915,"Census Tract 519.15, Snohomish County, Washington",5287,177,4534,41,29,342,7,3
1400000US53061051916,53061051916,"Census Tract 519.16, Snohomish County, Washington",3727,127,3285,30,24,155,7,0
1400000US53061051917,53061051917,"Census Tract 519.17, Snohomish County, Washington",3812,97,3233,58,37,279,2,2
1400000US53061051918,53061051918,"Census Tract 519.18, Snohomish County, Washington",4554,138,3851,56,21,346,14,17
1400000US53061051919,53061051919,"Census Tract 519.19, Snohomish County, Washington",6580,394,5381,73,41,489,15,20
1400000US53061051920,53061051920,"Census Tract 519.20, Snohomish County, Washington",7424,351,6178,109,37,475,22,16
1400000US53061052003,53061052003,"Census Tract 520.03, Snohomish County, Washington",976,18,905,2,2,34,0,0
1400000US53061052004,53061052004,"Census Tract 520.04, Snohomish County, Washington",5529,178,4557,72,16,539,14,16
1400000US53061052005,53061052005,"Census Tract 520.05, Snohomish County, Washington",5628,184,4578,99,25,615,11,9
1400000US53061052006,53061052006,"Census Tract 520.06, Snohomish County, Washington",4489,122,3529,29,23,621,14,2
1400000US53061052007,53061052007,"Census Tract 520.07, Snohomish County, Washington",3544,158,2927,39,35,270,19,8
1400000US53061052104,53061052104,"Census Tract 521.04, Snohomish County, Washington",1404,36,1280,8,15,28,1,2
1400000US53061052105,53061052105,"Census Tract 521.05, Snohomish County, Washington",1855,129,1668,3,6,18,3,4
1400000US53061052107,53061052107,"Census Tract 521.07, Snohomish County, Washington",2995,88,2738,9,19,52,4,3
1400000US53061052108,53061052108,"Census Tract 521.08, Snohomish County, Washington",5670,128,5318,14,19,99,4,11
1400000US53061052110,53061052110,"Census Tract 521.10, Snohomish County, Washington",10817,362,8920,124,50,998,30,15
1400000US53061052111,53061052111,"Census Tract 521.11, Snohomish County, Washington",3412,102,2954,27,9,199,7,6
1400000US53061052112,53061052112,"Census Tract 521.12, Snohomish County, Washington",2546,61,2327,11,22,59,1,4
1400000US53061052113,53061052113,"Census Tract 521.13, Snohomish County, Washington",2617,91,2394,7,17,31,1,0
1400000US53061052203,53061052203,"Census Tract 522.03, Snohomish County, Washington",3379,133,3064,8,22,64,18,3
1400000US53061052204,53061052204,"Census Tract 522.04, Snohomish County, Washington",4958,317,4166,38,30,237,12,15
1400000US53061052205,53061052205,"Census Tract 522.05, Snohomish County, Washington",7847,980,6110,376,139,65,23,12
1400000US53061052206,53061052206,"Census Tract 522.06, Snohomish County, Washington",3302,82,3098,5,25,18,12,3
1400000US53061052207,53061052207,"Census Tract 522.07, Snohomish County, Washington",4698,204,4342,6,26,34,8,8
1400000US53061052301,53061052301,"Census Tract 523.01, Snohomish County, Washington",4335,95,4101,7,33,19,0,13
1400000US53061052302,53061052302,"Census Tract 523.02, Snohomish County, Washington",3435,88,3182,9,37,30,3,5
1400000US53061052401,53061052401,"Census Tract 524.01, Snohomish County, Washington",4246,144,3908,18,16,51,8,3
1400000US53061052402,53061052402,"Census Tract 524.02, Snohomish County, Washington",3998,174,3619,23,28,33,2,6
1400000US53061052502,53061052502,"Census Tract 525.02, Snohomish County, Washington",3963,94,3715,7,26,64,2,5
1400000US53061052503,53061052503,"Census Tract 525.03, Snohomish County, Washington",5608,320,4814,67,48,180,3,7
1400000US53061052504,53061052504,"Census Tract 525.04, Snohomish County, Washington",2623,62,2472,9,18,20,0,1
1400000US53061052603,53061052603,"Census Tract 526.03, Snohomish County, Washington",2109,55,1979,13,18,11,2,0
1400000US53061052604,53061052604,"Census Tract 526.04, Snohomish County, Washington",3872,197,3440,26,26,42,0,13
1400000US53061052605,53061052605,"Census Tract 526.05, Snohomish County, Washington",5229,184,4768,25,44,41,7,7
1400000US53061052606,53061052606,"Census Tract 526.06, Snohomish County, Washington",3925,93,3571,22,28,55,17,9
1400000US53061052607,53061052607,"Census Tract 526.07, Snohomish County, Washington",3317,78,3061,26,24,38,5,14
1400000US53061052701,53061052701,"Census Tract 527.01, Snohomish County, Washington",1414,66,1288,2,13,16,1,0
1400000US53061052703,53061052703,"Census Tract 527.03, Snohomish County, Washington",4367,163,3881,58,43,91,23,3
1400000US53061052704,53061052704,"Census Tract 527.04, Snohomish County, Washington",6472,156,5693,46,49,324,15,6
1400000US53061052705,53061052705,"Census Tract 527.05, Snohomish County, Washington",4147,138,3688,48,35,133,11,1
1400000US53061052803,53061052803,"Census Tract 528.03, Snohomish County, Washington",5169,321,4326,82,72,184,25,6
1400000US53061052804,53061052804,"Census Tract 528.04, Snohomish County, Washington",6419,302,5573,45,86,233,15,8
1400000US53061052805,53061052805,"Census Tract 528.05, Snohomish County, Washington",4019,126,3622,17,45,94,12,7
1400000US53061052806,53061052806,"Census Tract 528.06, Snohomish County, Washington",5627,271,4801,65,41,261,9,3
1400000US53061052901,53061052901,"Census Tract 529.01, Snohomish County, Washington",7718,421,6692,57,140,218,12,3
1400000US53061052903,53061052903,"Census Tract 529.03, Snohomish County, Washington",4130,342,3498,34,98,48,19,2
1400000US53061052904,53061052904,"Census Tract 529.04, Snohomish County, Washington",5415,194,4640,63,85,265,12,8
1400000US53061053001,53061053001,"Census Tract 530.01, Snohomish County, Washington",3791,128,2650,9,850,37,12,6
1400000US53061053002,53061053002,"Census Tract 530.02, Snohomish County, Washington",5455,222,3859,29,1094,64,4,5
1400000US53061053101,53061053101,"Census Tract 531.01, Snohomish County, Washington",2752,77,2474,24,17,84,4,14
1400000US53061053102,53061053102,"Census Tract 531.02, Snohomish County, Washington",4479,114,4156,17,64,23,3,11
1400000US53061053201,53061053201,"Census Tract 532.01, Snohomish County, Washington",3578,77,3376,14,24,20,4,15
1400000US53061053202,53061053202,"Census Tract 532.02, Snohomish County, Washington",4016,83,3760,14,41,41,4,3
1400000US53061053301,53061053301,"Census Tract 533.01, Snohomish County, Washington",4561,229,4092,24,36,47,10,7
1400000US53061053302,53061053302,"Census Tract 533.02, Snohomish County, Washington",4753,156,4434,13,67,27,10,4
1400000US53061053400,53061053400,"Census Tract 534, Snohomish County, Washington",4757,76,4397,13,127,41,13,15
1400000US53061053503,53061053503,"Census Tract 535.03, Snohomish County, Washington",7597,391,6840,27,72,111,13,3
1400000US53061053504,53061053504,"Census Tract 535.04, Snohomish County, Washington",4849,282,4347,35,35,61,11,1
1400000US53061053505,53061053505,"Census Tract 535.05, Snohomish County, Washington",4253,128,3938,6,38,34,3,13
1400000US53061053506,53061053506,"Census Tract 535.06, Snohomish County, Washington",4987,87,4686,20,32,46,4,20
1400000US53061053601,53061053601,"Census Tract 536.01, Snohomish County, Washington",6691,248,6138,23,70,61,7,19
1400000US53061053602,53061053602,"Census Tract 536.02, Snohomish County, Washington",4462,100,4173,10,50,26,9,4
1400000US53061053700,53061053700,"Census Tract 537, Snohomish County, Washington",2821,28,2648,3,55,12,1,13
1400000US53061053801,53061053801,"Census Tract 538.01, Snohomish County, Washington",3547,50,3310,13,31,24,1,8
1400000US53061053802,53061053802,"Census Tract 538.02, Snohomish County, Washington",4108,173,3702,9,51,56,4,8
1400000US53061053803,53061053803,"Census Tract 538.03, Snohomish County, Washington",5103,171,4614,16,63,52,11,20
1400000US53063000100,53063000100,"Census Tract 1, Spokane County, Washington",901,9,791,6,27,3,0,0
1400000US53063000200,53063000200,"Census Tract 2, Spokane County, Washington",4571,115,3994,83,122,76,3,14
1400000US53063000300,53063000300,"Census Tract 3, Spokane County, Washington",5253,164,4513,122,125,89,6,14
1400000US53063000400,53063000400,"Census Tract 4, Spokane County, Washington",4119,113,3557,137,87,98,4,5
1400000US53063000500,53063000500,"Census Tract 5, Spokane County, Washington",3334,86,3056,49,36,49,1,2
1400000US53063000600,53063000600,"Census Tract 6, Spokane County, Washington",3342,67,2945,36,32,167,5,6
1400000US53063000700,53063000700,"Census Tract 7, Spokane County, Washington",5186,140,4743,41,58,35,25,20
1400000US53063000800,53063000800,"Census Tract 8, Spokane County, Washington",4791,103,4436,53,47,86,7,1
1400000US53063000900,53063000900,"Census Tract 9, Spokane County, Washington",6191,138,5720,60,71,70,4,2
1400000US53063001000,53063001000,"Census Tract 10, Spokane County, Washington",5525,157,5066,37,60,78,4,6
1400000US53063001100,53063001100,"Census Tract 11, Spokane County, Washington",3337,66,3089,40,14,46,4,8
1400000US53063001200,53063001200,"Census Tract 12, Spokane County, Washington",2231,88,1998,37,13,36,0,2
1400000US53063001300,53063001300,"Census Tract 13, Spokane County, Washington",3469,90,3142,69,48,37,2,3
1400000US53063001400,53063001400,"Census Tract 14, Spokane County, Washington",6274,226,5387,150,132,148,8,5
1400000US53063001500,53063001500,"Census Tract 15, Spokane County, Washington",5460,206,4684,124,107,119,8,4
1400000US53063001600,53063001600,"Census Tract 16, Spokane County, Washington",3837,138,3135,104,152,129,8,14
1400000US53063001700,53063001700,"Census Tract 17, Spokane County, Washington",4317,104,3774,41,62,226,2,3
1400000US53063001800,53063001800,"Census Tract 18, Spokane County, Washington",2870,96,2492,73,67,42,5,1
1400000US53063001900,53063001900,"Census Tract 19, Spokane County, Washington",3740,130,3251,84,62,92,4,3
1400000US53063002000,53063002000,"Census Tract 20, Spokane County, Washington",4546,161,3885,92,121,96,0,7
1400000US53063002100,53063002100,"Census Tract 21, Spokane County, Washington",2578,75,2258,57,77,33,6,2
1400000US53063002300,53063002300,"Census Tract 23, Spokane County, Washington",5197,188,4344,108,207,100,2,14
1400000US53063002400,53063002400,"Census Tract 24, Spokane County, Washington",2880,157,2293,139,175,40,5,7
1400000US53063002500,53063002500,"Census Tract 25, Spokane County, Washington",7040,324,6038,98,81,261,21,2
1400000US53063002600,53063002600,"Census Tract 26, Spokane County, Washington",4754,185,3859,175,132,139,15,18
1400000US53063002800,53063002800,"Census Tract 28, Spokane County, Washington",844,86,616,36,24,35,0,2
1400000US53063002900,53063002900,"Census Tract 29, Spokane County, Washington",3307,141,2763,142,51,91,16,11
1400000US53063003000,53063003000,"Census Tract 30, Spokane County, Washington",2513,118,1898,188,108,56,7,8
1400000US53063003100,53063003100,"Census Tract 31, Spokane County, Washington",4747,152,3764,240,94,207,7,8
1400000US53063003200,53063003200,"Census Tract 32, Spokane County, Washington",2781,84,2433,65,61,62,2,6
1400000US53063003300,53063003300,"Census Tract 33, Spokane County, Washington",1723,119,1284,119,70,20,5,7
1400000US53063003500,53063003500,"Census Tract 35, Spokane County, Washington",2203,75,1830,106,98,25,8,4
1400000US53063003600,53063003600,"Census Tract 36, Spokane County, Washington",3832,177,3238,89,68,127,4,9
1400000US53063003800,53063003800,"Census Tract 38, Spokane County, Washington",1666,56,1455,34,11,57,2,1
1400000US53063003900,53063003900,"Census Tract 39, Spokane County, Washington",1811,31,1684,7,16,43,0,0
1400000US53063004000,53063004000,"Census Tract 40, Spokane County, Washington",5049,163,4348,143,74,89,11,17
1400000US53063004100,53063004100,"Census Tract 41, Spokane County, Washington",2205,39,2068,10,4,33,1,2
1400000US53063004200,53063004200,"Census Tract 42, Spokane County, Washington",4908,91,4596,37,26,58,7,6
1400000US53063004300,53063004300,"Census Tract 43, Spokane County, Washington",3348,65,3101,14,18,71,2,9
1400000US53063004400,53063004400,"Census Tract 44, Spokane County, Washington",4362,113,3946,74,24,82,3,3
1400000US53063004500,53063004500,"Census Tract 45, Spokane County, Washington",3517,62,3307,13,26,49,3,0
1400000US53063004601,53063004601,"Census Tract 46.01, Spokane County, Washington",3667,81,3321,71,37,77,12,1
1400000US53063004602,53063004602,"Census Tract 46.02, Spokane County, Washington",2964,79,2675,54,23,42,4,2
1400000US53063004700,53063004700,"Census Tract 47, Spokane County, Washington",5970,174,5280,109,32,166,8,5
1400000US53063004800,53063004800,"Census Tract 48, Spokane County, Washington",2761,36,2541,31,6,79,10,6
1400000US53063004900,53063004900,"Census Tract 49, Spokane County, Washington",5289,82,4892,50,21,121,19,6
1400000US53063005000,53063005000,"Census Tract 50, Spokane County, Washington",2607,33,2467,11,13,33,2,3
1400000US53063010100,53063010100,"Census Tract 101, Spokane County, Washington",5244,72,4951,16,32,58,3,1
1400000US53063010201,53063010201,"Census Tract 102.01, Spokane County, Washington",3468,30,3323,5,28,14,1,6
1400000US53063010202,53063010202,"Census Tract 102.02, Spokane County, Washington",5917,95,5642,9,31,43,2,10
1400000US53063010301,53063010301,"Census Tract 103.01, Spokane County, Washington",3525,89,3301,10,43,4,1,13
1400000US53063010303,53063010303,"Census Tract 103.03, Spokane County, Washington",2412,30,2284,2,19,7,2,10
1400000US53063010304,53063010304,"Census Tract 103.04, Spokane County, Washington",4789,90,4495,5,62,16,7,10
1400000US53063010305,53063010305,"Census Tract 103.05, Spokane County, Washington",4038,65,3856,2,36,19,2,1
1400000US53063010401,53063010401,"Census Tract 104.01, Spokane County, Washington",4642,456,3333,464,143,91,17,10
1400000US53063010402,53063010402,"Census Tract 104.02, Spokane County, Washington",5820,109,5457,17,62,66,4,8
1400000US53063010501,53063010501,"Census Tract 105.01, Spokane County, Washington",6764,151,6290,34,55,106,12,5
1400000US53063010503,53063010503,"Census Tract 105.03, Spokane County, Washington",5292,98,4994,15,34,58,3,5
1400000US53063010504,53063010504,"Census Tract 105.04, Spokane County, Washington",3277,56,3104,15,32,18,4,4
1400000US53063010601,53063010601,"Census Tract 106.01, Spokane County, Washington",3548,64,3323,28,22,56,10,0
1400000US53063010602,53063010602,"Census Tract 106.02, Spokane County, Washington",6329,118,5932,51,21,130,6,7
1400000US53063010700,53063010700,"Census Tract 107, Spokane County, Washington",1824,27,1705,4,7,53,3,0
1400000US53063010800,53063010800,"Census Tract 108, Spokane County, Washington",2234,50,1987,33,22,63,7,2
1400000US53063010900,53063010900,"Census Tract 109, Spokane County, Washington",4217,99,3861,48,57,42,45,5
1400000US53063011000,53063011000,"Census Tract 110, Spokane County, Washington",3275,77,3001,54,52,31,1,1
1400000US53063011101,53063011101,"Census Tract 111.01, Spokane County, Washington",5143,141,4482,94,87,117,52,2
1400000US53063011102,53063011102,"Census Tract 111.02, Spokane County, Washington",3497,129,3066,60,30,114,2,1
1400000US53063011201,53063011201,"Census Tract 112.01, Spokane County, Washington",4128,127,3642,38,61,72,15,4
1400000US53063011202,53063011202,"Census Tract 112.02, Spokane County, Washington",4009,103,3744,14,54,24,1,4
1400000US53063011300,53063011300,"Census Tract 113, Spokane County, Washington",5018,111,4648,23,34,72,5,2
1400000US53063011400,53063011400,"Census Tract 114, Spokane County, Washington",5215,113,4789,34,47,119,5,14
1400000US53063011500,53063011500,"Census Tract 115, Spokane County, Washington",1443,17,1383,3,4,11,0,0
1400000US53063011600,53063011600,"Census Tract 116, Spokane County, Washington",1649,24,1558,9,7,14,2,3
1400000US53063011700,53063011700,"Census Tract 117, Spokane County, Washington",6703,208,6022,60,128,130,2,12
1400000US53063011800,53063011800,"Census Tract 118, Spokane County, Washington",4631,144,4237,54,52,64,4,0
1400000US53063011900,53063011900,"Census Tract 119, Spokane County, Washington",3887,128,3483,44,62,45,4,4
1400000US53063012000,53063012000,"Census Tract 120, Spokane County, Washington",3731,90,3478,16,44,48,1,9
1400000US53063012100,53063012100,"Census Tract 121, Spokane County, Washington",2579,103,2305,18,57,44,0,9
1400000US53063012200,53063012200,"Census Tract 122, Spokane County, Washington",2208,44,2047,5,38,26,0,5
1400000US53063012300,53063012300,"Census Tract 123, Spokane County, Washington",5127,132,4501,124,98,89,6,6
1400000US53063012401,53063012401,"Census Tract 124.01, Spokane County, Washington",4090,66,3899,18,10,35,9,0
1400000US53063012402,53063012402,"Census Tract 124.02, Spokane County, Washington",5182,101,4863,32,27,69,9,2
1400000US53063012500,53063012500,"Census Tract 125, Spokane County, Washington",2771,79,2515,34,62,24,1,8
1400000US53063012600,53063012600,"Census Tract 126, Spokane County, Washington",3289,118,2986,40,28,37,2,3
1400000US53063012701,53063012701,"Census Tract 127.01, Spokane County, Washington",3191,67,2940,25,22,53,4,8
1400000US53063012702,53063012702,"Census Tract 127.02, Spokane County, Washington",2166,37,2056,7,12,30,0,5
1400000US53063012801,53063012801,"Census Tract 128.01, Spokane County, Washington",4385,105,4033,49,30,61,3,4
1400000US53063012802,53063012802,"Census Tract 128.02, Spokane County, Washington",3107,60,2916,24,22,30,6,3
1400000US53063012901,53063012901,"Census Tract 129.01, Spokane County, Washington",2820,87,2571,43,40,42,3,3
1400000US53063012902,53063012902,"Census Tract 129.02, Spokane County, Washington",6567,131,6100,52,29,134,2,6
1400000US53063013000,53063013000,"Census Tract 130, Spokane County, Washington",4446,114,4016,53,39,136,2,2
1400000US53063013100,53063013100,"Census Tract 131, Spokane County, Washington",6204,141,5796,27,52,54,5,4
1400000US53063013201,53063013201,"Census Tract 132.01, Spokane County, Washington",7480,134,7035,16,88,76,2,10
1400000US53063013202,53063013202,"Census Tract 132.02, Spokane County, Washington",5450,114,5069,35,9,126,6,7
1400000US53063013300,53063013300,"Census Tract 133, Spokane County, Washington",2251,14,2190,0,14,7,1,1
1400000US53063013401,53063013401,"Census Tract 134.01, Spokane County, Washington",4109,56,3804,61,12,109,2,2
1400000US53063013500,53063013500,"Census Tract 135, Spokane County, Washington",5012,90,4743,20,31,43,1,1
1400000US53063013600,53063013600,"Census Tract 136, Spokane County, Washington",3217,127,2810,72,37,71,5,8
1400000US53063013700,53063013700,"Census Tract 137, Spokane County, Washington",1959,58,1712,39,68,27,2,8
1400000US53063013800,53063013800,"Census Tract 138, Spokane County, Washington",4357,371,3271,332,19,151,16,21
1400000US53063013900,53063013900,"Census Tract 139, Spokane County, Washington",4927,188,4332,177,53,66,8,9
1400000US53063014001,53063014001,"Census Tract 140.01, Spokane County, Washington",5373,236,4325,139,48,474,19,10
1400000US53063014002,53063014002,"Census Tract 140.02, Spokane County, Washington",3601,148,3145,42,68,77,10,5
1400000US53063014100,53063014100,"Census Tract 141, Spokane County, Washington",3326,66,3104,19,27,22,1,9
1400000US53063014200,53063014200,"Census Tract 142, Spokane County, Washington",2417,36,2289,9,25,20,0,2
1400000US53063014300,53063014300,"Census Tract 143, Spokane County, Washington",2842,44,2726,6,25,2,0,5
1400000US53065950100,53065950100,"Census Tract 9501, Stevens County, Washington",7066,159,6442,28,158,31,9,34
1400000US53065950200,53065950200,"Census Tract 9502, Stevens County, Washington",3717,59,3496,5,34,15,2,4
1400000US53065950300,53065950300,"Census Tract 9503, Stevens County, Washington",2804,56,2553,5,89,19,1,4
1400000US53065950500,53065950500,"Census Tract 9505, Stevens County, Washington",2450,53,2274,3,21,11,7,6
1400000US53065950600,53065950600,"Census Tract 9506, Stevens County, Washington",2348,21,2243,1,35,5,0,11
1400000US53065950700,53065950700,"Census Tract 9507, Stevens County, Washington",2209,63,2010,3,31,17,1,6
1400000US53065950800,53065950800,"Census Tract 9508, Stevens County, Washington",2979,25,2803,1,50,18,4,7
1400000US53065950900,53065950900,"Census Tract 9509, Stevens County, Washington",1426,16,1312,6,43,2,1,7
1400000US53065951000,53065951000,"Census Tract 9510, Stevens County, Washington",2004,87,365,6,1467,12,1,0
1400000US53065951100,53065951100,"Census Tract 9511, Stevens County, Washington",3117,67,2901,6,61,6,7,6
1400000US53065951300,53065951300,"Census Tract 9513, Stevens County, Washington",3729,50,3473,12,75,21,2,1
1400000US53065951400,53065951400,"Census Tract 9514, Stevens County, Washington",6217,83,5846,31,99,36,21,0
1400000US53067010100,53067010100,"Census Tract 101, Thurston County, Washington",2993,117,2591,38,33,83,2,12
1400000US53067010200,53067010200,"Census Tract 102, Thurston County, Washington",4802,177,4168,39,73,160,7,13
1400000US53067010300,53067010300,"Census Tract 103, Thurston County, Washington",5148,250,4375,88,103,133,7,9
1400000US53067010400,53067010400,"Census Tract 104, Thurston County, Washington",3495,101,3178,18,22,81,2,20
1400000US53067010500,53067010500,"Census Tract 105, Thurston County, Washington",7028,500,5595,229,112,355,20,13
1400000US53067010600,53067010600,"Census Tract 106, Thurston County, Washington",5790,201,4523,61,50,733,7,20
1400000US53067010700,53067010700,"Census Tract 107, Thurston County, Washington",4752,157,4018,49,40,324,12,20
1400000US53067010800,53067010800,"Census Tract 108, Thurston County, Washington",6241,299,5475,63,91,142,13,24
1400000US53067010900,53067010900,"Census Tract 109, Thurston County, Washington",9026,311,7689,154,95,434,32,12
1400000US53067011000,53067011000,"Census Tract 110, Thurston County, Washington",4980,127,4526,22,33,115,7,18
1400000US53067011100,53067011100,"Census Tract 111, Thurston County, Washington",2465,78,2120,34,14,136,18,7
1400000US53067011200,53067011200,"Census Tract 112, Thurston County, Washington",4308,300,3261,153,86,294,40,15
1400000US53067011300,53067011300,"Census Tract 113, Thurston County, Washington",4561,176,3808,125,60,226,16,9
1400000US53067011410,53067011410,"Census Tract 114.10, Thurston County, Washington",5106,310,3967,184,65,341,56,6
1400000US53067011420,53067011420,"Census Tract 114.20, Thurston County, Washington",6423,373,4950,279,62,446,44,11
1400000US53067011500,53067011500,"Census Tract 115, Thurston County, Washington",5655,522,3858,376,117,417,54,30
1400000US53067011610,53067011610,"Census Tract 116.10, Thurston County, Washington",6697,394,5248,287,49,362,70,37
1400000US53067011620,53067011620,"Census Tract 116.20, Thurston County, Washington",14541,829,11252,633,144,874,179,84
1400000US53067011700,53067011700,"Census Tract 117, Thurston County, Washington",8146,214,7252,66,79,304,15,8
1400000US53067011810,53067011810,"Census Tract 118.10, Thurston County, Washington",3472,106,3097,107,31,36,7,4
1400000US53067011820,53067011820,"Census Tract 118.20, Thurston County, Washington",6733,184,6140,47,96,73,8,5
1400000US53067011900,53067011900,"Census Tract 119, Thurston County, Washington",6249,122,5764,28,87,102,11,15
